T:	[18:55:54:372829]	*IDN?	R:	[18:55:54:513989]	ROBOT_PREMO, V1.0
T:	[19:18:12:649369]	STATE?	R:	[19:18:12:649546]	54
T:	[19:18:12:954481]	STATE?	R:	[19:18:12:959785]	50
T:	[19:18:13:260729]	STATE?	R:	[19:18:13:275818]	50
T:	[19:18:13:569398]	STATE?	R:	[19:18:13:569543]	50
T:	[19:18:13:574843]	MoveFromHiPotToLCR	R:	[19:18:13:752799]	ACK
T:	[19:18:14:059993]	STATE?	R:	[19:18:14:070363]	50
T:	[19:18:14:363130]	STATE?	R:	[19:18:14:373440]	50
T:	[19:18:14:669734]	STATE?	R:	[19:18:14:669939]	50
T:	[19:18:14:979281]	STATE?	R:	[19:18:14:979514]	50
T:	[19:18:15:285215]	STATE?	R:	[19:18:15:295599]	50
T:	[19:18:15:601505]	STATE?	R:	[19:18:15:601721]	50
T:	[19:18:15:903652]	STATE?	R:	[19:18:15:914001]	50
T:	[19:18:16:204938]	STATE?	R:	[19:18:16:210373]	50
T:	[19:18:16:510929]	STATE?	R:	[19:18:16:511146]	50
T:	[19:18:16:812200]	STATE?	R:	[19:18:16:812436]	50
T:	[19:18:17:115988]	STATE?	R:	[19:18:17:126406]	50
T:	[19:18:17:422016]	STATE?	R:	[19:18:17:432343]	50
T:	[19:18:17:728085]	STATE?	R:	[19:18:17:743662]	50
T:	[19:18:18:034264]	STATE?	R:	[19:18:18:044576]	50
T:	[19:18:18:340506]	STATE?	R:	[19:18:18:345871]	50
T:	[19:18:18:645597]	STATE?	R:	[19:18:18:655927]	50
T:	[19:18:18:947444]	STATE?	R:	[19:18:18:952823]	50
T:	[19:18:19:252274]	STATE?	R:	[19:18:19:267786]	50
T:	[19:18:19:558452]	STATE?	R:	[19:18:19:558718]	50
T:	[19:18:19:859835]	STATE?	R:	[19:18:19:860167]	50
T:	[19:18:20:168265]	STATE?	R:	[19:18:20:200164]	50
T:	[19:18:20:470659]	STATE?	R:	[19:18:20:475912]	50
T:	[19:18:20:774715]	STATE?	R:	[19:18:20:780049]	50
T:	[19:18:21:080969]	STATE?	R:	[19:18:21:086239]	50
T:	[19:18:21:385131]	STATE?	R:	[19:18:21:397548]	50
T:	[19:18:21:691352]	STATE?	R:	[19:18:21:696596]	50
T:	[19:18:21:996146]	STATE?	R:	[19:18:22:001420]	34
T:	[19:18:22:300104]	STATE?	R:	[19:18:22:305371]	34
T:	[19:18:22:602725]	STATE?	R:	[19:18:22:608128]	34
T:	[19:18:22:923935]	STATE?	R:	[19:18:22:939628]	34
T:	[19:18:23:227702]	STATE?	R:	[19:18:23:228086]	34
T:	[19:18:23:530216]	STATE?	R:	[19:18:23:530385]	34
T:	[19:18:23:836579]	STATE?	R:	[19:18:23:841836]	34
T:	[19:18:24:139305]	STATE?	R:	[19:18:24:139507]	34
T:	[19:18:24:451360]	STATE?	R:	[19:18:24:451566]	34
T:	[19:18:24:761605]	STATE?	R:	[19:18:24:761788]	36
T:	[19:18:25:108266]	STATE?	R:	[19:18:25:113503]	36
T:	[19:18:25:414518]	STATE?	R:	[19:18:25:424862]	36
T:	[19:18:25:721192]	STATE?	R:	[19:18:25:721349]	36
T:	[19:18:26:026512]	STATE?	R:	[19:18:26:026701]	36
T:	[19:18:26:331826]	STATE?	R:	[19:18:26:332123]	36
T:	[19:18:26:637346]	STATE?	R:	[19:18:26:642631]	36
T:	[19:18:26:950017]	STATE?	R:	[19:18:26:960160]	36
T:	[19:18:27:260060]	STATE?	R:	[19:18:27:265303]	36
T:	[19:18:27:563073]	STATE?	R:	[19:18:27:568309]	36
T:	[19:18:27:867137]	STATE?	R:	[19:18:27:877687]	36
T:	[19:18:28:217768]	STATE?	R:	[19:18:28:233279]	36
T:	[19:18:28:528666]	STATE?	R:	[19:18:28:528865]	36
T:	[19:18:28:834546]	STATE?	R:	[19:18:28:849895]	36
T:	[19:18:29:139531]	STATE?	R:	[19:18:29:139719]	36
T:	[19:18:29:470902]	STATE?	R:	[19:18:29:481539]	36
T:	[19:18:29:785045]	STATE?	R:	[19:18:29:785402]	36
T:	[19:18:30:086153]	STATE?	R:	[19:18:30:096600]	36
T:	[19:18:30:396748]	STATE?	R:	[19:18:30:407430]	36
T:	[19:18:30:699417]	STATE?	R:	[19:18:30:699558]	36
T:	[19:18:31:014063]	STATE?	R:	[19:18:31:014199]	36
T:	[19:18:31:324977]	STATE?	R:	[19:18:31:330228]	36
T:	[19:18:31:635479]	STATE?	R:	[19:18:31:635686]	36
T:	[19:18:31:938878]	STATE?	R:	[19:18:31:949249]	4
T:	[19:18:32:274690]	STATE?	R:	[19:18:32:274840]	4
T:	[19:18:32:300663]	MoveFromLCRToNoGood	R:	[19:18:32:776666]	ACK
T:	[19:18:33:085143]	STATE?	R:	[19:18:33:085363]	4
T:	[19:18:33:388123]	STATE?	R:	[19:18:33:388756]	4
T:	[19:18:33:692072]	STATE?	R:	[19:18:33:692377]	4
T:	[19:18:33:997655]	STATE?	R:	[19:18:33:997816]	4
T:	[19:18:34:313494]	STATE?	R:	[19:18:34:323784]	4
T:	[19:18:34:614889]	STATE?	R:	[19:18:34:625299]	4
T:	[19:18:34:920874]	STATE?	R:	[19:18:34:921019]	4
T:	[19:18:35:224828]	STATE?	R:	[19:18:35:230088]	4
T:	[19:18:35:532038]	STATE?	R:	[19:18:35:547895]	4
T:	[19:18:35:861245]	STATE?	R:	[19:18:35:866748]	4
T:	[19:18:36:165237]	STATE?	R:	[19:18:36:175702]	4
T:	[19:18:36:470227]	STATE?	R:	[19:18:36:470436]	4
T:	[19:18:36:776431]	STATE?	R:	[19:18:36:776581]	4
T:	[19:18:37:079241]	STATE?	R:	[19:18:37:079464]	4
T:	[19:18:37:382522]	STATE?	R:	[19:18:37:382667]	4
T:	[19:18:37:687635]	STATE?	R:	[19:18:37:687789]	4
T:	[19:18:37:988777]	STATE?	R:	[19:18:37:989287]	4
T:	[19:18:38:291488]	STATE?	R:	[19:18:38:291635]	4
T:	[19:18:38:605922]	STATE?	R:	[19:18:38:616248]	4
T:	[19:18:38:908849]	STATE?	R:	[19:18:38:924806]	4
T:	[19:18:39:214365]	STATE?	R:	[19:18:39:219606]	4
T:	[19:18:39:516316]	STATE?	R:	[19:18:39:527086]	4
T:	[19:18:39:822587]	STATE?	R:	[19:18:39:833069]	4
T:	[19:18:40:135467]	STATE?	R:	[19:18:40:145825]	36
T:	[19:18:40:480023]	STATE?	R:	[19:18:40:480294]	36
T:	[19:18:40:786731]	STATE?	R:	[19:18:40:786957]	32
T:	[19:18:41:093218]	STATE?	R:	[19:18:41:098726]	32
T:	[19:18:41:404688]	STATE?	R:	[19:18:41:404834]	32
T:	[19:18:41:720986]	STATE?	R:	[19:18:41:736622]	32
T:	[19:18:42:025884]	STATE?	R:	[19:18:42:031349]	32
T:	[19:18:42:332172]	STATE?	R:	[19:18:42:332374]	32
T:	[19:18:42:638226]	STATE?	R:	[19:18:42:643440]	32
T:	[19:18:42:942318]	STATE?	R:	[19:18:42:942460]	32
T:	[19:18:43:248938]	STATE?	R:	[19:18:43:274766]	32
T:	[19:18:43:556822]	STATE?	R:	[19:18:43:562042]	32
T:	[19:18:43:865960]	STATE?	R:	[19:18:43:886298]	32
T:	[19:18:44:169775]	STATE?	R:	[19:18:44:200751]	32
T:	[19:18:44:472724]	STATE?	R:	[19:18:44:477958]	32
T:	[19:18:44:784248]	STATE?	R:	[19:18:44:789465]	32
T:	[19:18:45:101130]	STATE?	R:	[19:18:45:101271]	32
T:	[19:18:45:407282]	STATE?	R:	[19:18:45:407573]	32
T:	[19:18:45:715648]	STATE?	R:	[19:18:45:715796]	32
T:	[19:18:46:025424]	STATE?	R:	[19:18:46:030664]	32
T:	[19:18:46:342829]	STATE?	R:	[19:18:46:348382]	32
T:	[19:18:46:665449]	STATE?	R:	[19:18:46:665596]	32
T:	[19:18:47:050197]	STATE?	R:	[19:18:47:070558]	32
T:	[19:18:47:352660]	STATE?	R:	[19:18:47:368457]	32
T:	[19:18:47:659020]	STATE?	R:	[19:18:47:659197]	32
T:	[19:18:47:962770]	STATE?	R:	[19:18:47:963117]	32
T:	[19:18:48:268931]	STATE?	R:	[19:18:48:279486]	32
T:	[19:18:48:578867]	STATE?	R:	[19:18:48:584240]	32
T:	[19:18:48:881047]	STATE?	R:	[19:18:48:881199]	32
T:	[19:18:49:186168]	STATE?	R:	[19:18:49:243489]	32
T:	[19:18:49:490689]	STATE?	R:	[19:18:49:496257]	32
T:	[19:18:49:795133]	STATE?	R:	[19:18:49:831270]	32
T:	[19:18:50:097459]	STATE?	R:	[19:18:50:144053]	32
T:	[19:18:50:406718]	STATE?	R:	[19:18:50:406877]	32
T:	[19:18:50:714716]	STATE?	R:	[19:18:50:719958]	32
T:	[19:18:51:039013]	STATE?	R:	[19:18:51:044256]	32
T:	[19:18:51:343858]	STATE?	R:	[19:18:51:349088]	32
T:	[19:18:51:653531]	STATE?	R:	[19:18:51:653763]	32
T:	[19:18:51:959774]	STATE?	R:	[19:18:51:959966]	32
T:	[19:18:52:301703]	STATE?	R:	[19:18:52:306941]	0
T:	[19:18:52:606980]	STATE?	R:	[19:18:52:617643]	0
T:	[19:18:52:908796]	STATE?	R:	[19:18:52:909279]	0
T:	[19:18:53:211733]	STATE?	R:	[19:18:53:211881]	0
T:	[19:18:53:516984]	STATE?	R:	[19:18:53:527661]	0
T:	[19:18:53:836938]	STATE?	R:	[19:18:53:847630]	0
T:	[19:18:54:143597]	STATE?	R:	[19:18:54:143734]	0
T:	[19:18:54:451100]	STATE?	R:	[19:18:54:456320]	0
T:	[19:18:54:754748]	STATE?	R:	[19:18:54:754886]	0
T:	[19:18:55:056392]	STATE?	R:	[19:18:55:061625]	0
T:	[19:18:55:361280]	STATE?	R:	[19:18:55:361434]	0
T:	[19:18:55:662588]	STATE?	R:	[19:18:55:672877]	0
T:	[19:18:55:978603]	STATE?	R:	[19:18:55:978759]	0
T:	[19:18:56:280933]	STATE?	R:	[19:18:56:281068]	0
T:	[19:18:56:602232]	STATE?	R:	[19:18:56:609932]	0
T:	[19:18:56:913400]	STATE?	R:	[19:18:56:928647]	0
T:	[19:18:57:219000]	STATE?	R:	[19:18:57:250944]	0
T:	[19:18:57:529873]	STATE?	R:	[19:18:57:530335]	0
T:	[19:18:57:841776]	STATE?	R:	[19:18:57:841921]	0
T:	[19:18:58:146685]	STATE?	R:	[19:18:58:152088]	0
T:	[19:18:58:448748]	STATE?	R:	[19:18:58:449180]	0
T:	[19:18:58:775545]	STATE?	R:	[19:18:58:775877]	0
T:	[19:18:59:078976]	STATE?	R:	[19:18:59:084345]	0
T:	[19:18:59:382419]	STATE?	R:	[19:18:59:382557]	0
T:	[19:18:59:705635]	STATE?	R:	[19:18:59:705785]	0
T:	[19:19:00:013827]	STATE?	R:	[19:19:00:015042]	0
T:	[19:19:00:316051]	STATE?	R:	[19:19:00:316381]	0
T:	[19:19:00:638311]	STATE?	R:	[19:19:00:638454]	0
T:	[19:19:00:943660]	STATE?	R:	[19:19:00:943817]	0
T:	[19:19:01:245339]	STATE?	R:	[19:19:01:250820]	0
T:	[19:19:01:561831]	STATE?	R:	[19:19:01:561980]	0
T:	[19:19:01:863832]	STATE?	R:	[19:19:01:869102]	0
T:	[19:19:02:169852]	STATE?	R:	[19:19:02:180344]	0
T:	[19:19:02:481056]	STATE?	R:	[19:19:02:481195]	0
T:	[19:19:02:805121]	STATE?	R:	[19:19:02:805261]	0
T:	[19:19:03:112205]	STATE?	R:	[19:19:03:112375]	0
T:	[19:19:03:415902]	STATE?	R:	[19:19:03:426403]	0
T:	[19:19:03:718335]	STATE?	R:	[19:19:03:718474]	0
T:	[19:19:04:034836]	STATE?	R:	[19:19:04:040061]	0
T:	[19:19:04:339579]	STATE?	R:	[19:19:04:344885]	0
T:	[19:19:04:642317]	STATE?	R:	[19:19:04:642453]	0
T:	[19:19:04:957750]	STATE?	R:	[19:19:04:968161]	0
T:	[19:19:05:321190]	STATE?	R:	[19:19:05:321391]	0
T:	[19:19:05:629290]	STATE?	R:	[19:19:05:629423]	0
T:	[19:19:05:935641]	STATE?	R:	[19:19:05:936116]	0
T:	[19:19:06:240470]	STATE?	R:	[19:19:06:245742]	0
T:	[19:19:06:546593]	STATE?	R:	[19:19:06:546733]	0
T:	[19:19:06:850434]	STATE?	R:	[19:19:06:855782]	0
T:	[19:19:07:161529]	STATE?	R:	[19:19:07:161671]	0
T:	[19:19:07:465851]	STATE?	R:	[19:19:07:471097]	0
T:	[19:19:07:776257]	STATE?	R:	[19:19:07:781474]	0
T:	[19:19:08:079044]	STATE?	R:	[19:19:08:079382]	0
T:	[19:19:08:390221]	STATE?	R:	[19:19:08:390429]	0
T:	[19:19:08:693582]	STATE?	R:	[19:19:08:693730]	0
T:	[19:19:08:999963]	STATE?	R:	[19:19:09:000100]	0
T:	[19:19:09:312931]	STATE?	R:	[19:19:09:318154]	0
T:	[19:19:09:618954]	STATE?	R:	[19:19:09:619093]	0
T:	[19:19:09:924522]	STATE?	R:	[19:19:09:924894]	0
T:	[19:19:10:235951]	STATE?	R:	[19:19:10:241449]	0
T:	[19:19:10:539494]	STATE?	R:	[19:19:10:544946]	0
T:	[19:19:10:851512]	STATE?	R:	[19:19:10:856744]	0
T:	[19:19:11:160612]	STATE?	R:	[19:19:11:160758]	0
T:	[19:19:11:466086]	STATE?	R:	[19:19:11:466218]	0
T:	[19:19:11:778148]	STATE?	R:	[19:19:11:783545]	0
T:	[19:19:12:091287]	STATE?	R:	[19:19:12:091435]	0
T:	[19:19:12:408526]	STATE?	R:	[19:19:12:419787]	0
T:	[19:19:12:711847]	STATE?	R:	[19:19:12:717144]	0
T:	[19:19:13:026909]	STATE?	R:	[19:19:13:027075]	0
T:	[19:19:13:328947]	STATE?	R:	[19:19:13:354742]	0
T:	[19:19:13:640491]	STATE?	R:	[19:19:13:645734]	0
T:	[19:19:13:946556]	STATE?	R:	[19:19:13:952205]	0
T:	[19:19:14:253386]	STATE?	R:	[19:19:14:258614]	0
T:	[19:19:14:566872]	STATE?	R:	[19:19:14:567008]	0
T:	[19:19:14:872143]	STATE?	R:	[19:19:14:872276]	0
T:	[19:19:15:174339]	STATE?	R:	[19:19:15:174769]	0
T:	[19:19:15:480783]	STATE?	R:	[19:19:15:481131]	0
T:	[19:19:15:787106]	STATE?	R:	[19:19:15:788166]	0
T:	[19:19:16:089744]	STATE?	R:	[19:19:16:089901]	0
T:	[19:19:16:397543]	STATE?	R:	[19:19:16:402792]	0
T:	[19:19:16:702602]	STATE?	R:	[19:19:16:708138]	0
T:	[19:19:17:008448]	STATE?	R:	[19:19:17:019016]	0
T:	[19:19:17:310442]	STATE?	R:	[19:19:17:310590]	0
T:	[19:19:17:613425]	STATE?	R:	[19:19:17:644608]	0
T:	[19:19:17:917153]	STATE?	R:	[19:19:17:954247]	0
T:	[19:19:18:226444]	STATE?	R:	[19:19:18:232166]	0
T:	[19:19:18:528405]	STATE?	R:	[19:19:18:533624]	0
T:	[19:19:18:835266]	STATE?	R:	[19:19:18:835400]	0
T:	[19:19:19:140639]	STATE?	R:	[19:19:19:156521]	0
T:	[19:19:19:449218]	STATE?	R:	[19:19:19:449368]	0
T:	[19:19:19:752826]	STATE?	R:	[19:19:19:752973]	0
T:	[19:19:20:056760]	STATE?	R:	[19:19:20:062006]	0
T:	[19:19:20:359399]	STATE?	R:	[19:19:20:359550]	0
T:	[19:19:20:670442]	STATE?	R:	[19:19:20:680997]	0
T:	[19:19:20:977565]	STATE?	R:	[19:19:21:003051]	0
T:	[19:19:21:306126]	STATE?	R:	[19:19:21:306273]	0
T:	[19:19:21:624162]	STATE?	R:	[19:19:21:624324]	0
T:	[19:19:21:926177]	STATE?	R:	[19:19:21:931413]	0
T:	[19:19:22:242058]	STATE?	R:	[19:19:22:242218]	0
T:	[19:19:22:548161]	STATE?	R:	[19:19:22:548314]	0
T:	[19:19:22:853210]	STATE?	R:	[19:19:22:858457]	0
T:	[19:19:23:161948]	STATE?	R:	[19:19:23:167180]	0
T:	[19:19:23:464008]	STATE?	R:	[19:19:23:469488]	0
T:	[19:19:23:774876]	STATE?	R:	[19:19:23:775048]	0
T:	[19:19:24:076278]	STATE?	R:	[19:19:24:086724]	0
T:	[19:19:24:379823]	STATE?	R:	[19:19:24:379989]	0
T:	[19:19:24:681148]	STATE?	R:	[19:19:24:681536]	0
T:	[19:19:24:993164]	STATE?	R:	[19:19:25:025296]	0
T:	[19:19:25:304547]	STATE?	R:	[19:19:25:319961]	0
T:	[19:19:25:606995]	STATE?	R:	[19:19:25:612244]	0
T:	[19:19:25:911383]	STATE?	R:	[19:19:25:911538]	0
T:	[19:19:26:217489]	STATE?	R:	[19:19:26:232954]	0
T:	[19:19:26:527299]	STATE?	R:	[19:19:26:553035]	0
T:	[19:19:26:828999]	STATE?	R:	[19:19:26:839372]	0
T:	[19:19:27:136310]	STATE?	R:	[19:19:27:136649]	0
T:	[19:19:27:455607]	STATE?	R:	[19:19:27:466251]	0
T:	[19:19:27:758176]	STATE?	R:	[19:19:27:763678]	0
T:	[19:19:28:067847]	STATE?	R:	[19:19:28:073089]	0
T:	[19:19:28:377024]	STATE?	R:	[19:19:28:377178]	0
T:	[19:19:28:680842]	STATE?	R:	[19:19:28:686076]	0
T:	[19:19:28:985811]	STATE?	R:	[19:19:28:991040]	0
T:	[19:19:29:290418]	STATE?	R:	[19:19:29:311399]	0
T:	[19:19:29:597837]	STATE?	R:	[19:19:29:597977]	0
T:	[19:19:29:901743]	STATE?	R:	[19:19:29:906959]	0
T:	[19:19:30:204931]	STATE?	R:	[19:19:30:205091]	0
T:	[19:19:30:506658]	STATE?	R:	[19:19:30:511887]	0
T:	[19:19:30:807971]	STATE?	R:	[19:19:30:813197]	0
T:	[19:19:31:111548]	STATE?	R:	[19:19:31:116768]	0
T:	[19:19:31:417810]	STATE?	R:	[19:19:31:423042]	0
T:	[19:19:31:721444]	STATE?	R:	[19:19:31:726672]	0
T:	[19:19:32:025972]	STATE?	R:	[19:19:32:026122]	0
T:	[19:19:32:329014]	STATE?	R:	[19:19:32:339339]	0
T:	[19:19:32:635105]	STATE?	R:	[19:19:32:640400]	0
T:	[19:19:32:941346]	STATE?	R:	[19:19:32:946569]	0
T:	[19:19:33:248496]	STATE?	R:	[19:19:33:253864]	0
T:	[19:19:33:550485]	STATE?	R:	[19:19:33:555710]	0
T:	[19:19:33:852386]	STATE?	R:	[19:19:33:852687]	0
T:	[19:19:34:184645]	STATE?	R:	[19:19:34:190140]	0
T:	[19:19:34:495674]	STATE?	R:	[19:19:34:500894]	0
T:	[19:19:34:802425]	STATE?	R:	[19:19:34:807649]	0
T:	[19:19:35:112085]	STATE?	R:	[19:19:35:122723]	0
T:	[19:19:35:421633]	STATE?	R:	[19:19:35:427076]	0
T:	[19:19:35:725567]	STATE?	R:	[19:19:35:730957]	0
T:	[19:19:36:028336]	STATE?	R:	[19:19:36:033810]	0
T:	[19:19:36:333862]	STATE?	R:	[19:19:36:339075]	0
T:	[19:19:36:663410]	STATE?	R:	[19:19:36:668630]	0
T:	[19:19:36:970429]	STATE?	R:	[19:19:36:970575]	0
T:	[19:19:37:291648]	STATE?	R:	[19:19:37:292009]	0
T:	[19:19:37:596654]	STATE?	R:	[19:19:37:614664]	0
T:	[19:19:37:901567]	STATE?	R:	[19:19:37:911990]	0
T:	[19:19:38:203617]	STATE?	R:	[19:19:38:213909]	0
T:	[19:19:38:506245]	STATE?	R:	[19:19:38:506385]	0
T:	[19:19:38:828610]	STATE?	R:	[19:19:38:828751]	0
T:	[19:19:39:150217]	STATE?	R:	[19:19:39:160792]	0
T:	[19:19:39:455215]	STATE?	R:	[19:19:39:455354]	0
T:	[19:19:39:760315]	STATE?	R:	[19:19:39:765602]	0
T:	[19:19:40:097448]	STATE?	R:	[19:19:40:097611]	0
T:	[19:19:40:420501]	STATE?	R:	[19:19:40:425728]	0
T:	[19:19:40:729317]	STATE?	R:	[19:19:40:729446]	0
T:	[19:19:41:035455]	STATE?	R:	[19:19:41:035593]	0
T:	[19:19:41:351624]	STATE?	R:	[19:19:41:351776]	0
T:	[19:19:41:655113]	STATE?	R:	[19:19:41:655248]	0
T:	[19:19:41:957742]	STATE?	R:	[19:19:41:973317]	0
T:	[19:19:42:285482]	STATE?	R:	[19:19:42:296329]	0
T:	[19:19:42:602797]	STATE?	R:	[19:19:42:602955]	0
T:	[19:19:42:908941]	STATE?	R:	[19:19:42:919498]	0
T:	[19:19:43:214028]	STATE?	R:	[19:19:43:214174]	0
T:	[19:19:43:520059]	STATE?	R:	[19:19:43:520210]	0
T:	[19:19:43:831718]	STATE?	R:	[19:19:43:831889]	0
T:	[19:19:44:133133]	STATE?	R:	[19:19:44:138625]	0
T:	[19:19:44:434296]	STATE?	R:	[19:19:44:434539]	0
T:	[19:19:44:739379]	STATE?	R:	[19:19:44:739579]	0
T:	[19:19:45:046685]	STATE?	R:	[19:19:45:046867]	0
T:	[19:19:45:350783]	STATE?	R:	[19:19:45:350961]	0
T:	[19:19:45:686343]	STATE?	R:	[19:19:45:691815]	0
T:	[19:19:45:988682]	STATE?	R:	[19:19:45:988827]	0
T:	[19:19:46:321051]	STATE?	R:	[19:19:46:336400]	0
T:	[19:19:46:632496]	STATE?	R:	[19:19:46:638392]	0
T:	[19:19:46:964958]	STATE?	R:	[19:19:46:965144]	0
T:	[19:19:47:267311]	STATE?	R:	[19:19:47:272539]	0
T:	[19:19:47:573360]	STATE?	R:	[19:19:47:578810]	0
T:	[19:19:47:886273]	STATE?	R:	[19:19:47:886427]	0
T:	[19:19:48:191460]	STATE?	R:	[19:19:48:238007]	0
T:	[19:19:48:497405]	STATE?	R:	[19:19:48:497662]	0
T:	[19:19:48:805106]	STATE?	R:	[19:19:48:810361]	0
T:	[19:19:49:110826]	STATE?	R:	[19:19:49:116249]	0
T:	[19:19:49:416557]	STATE?	R:	[19:19:49:416711]	0
T:	[19:19:49:719456]	STATE?	R:	[19:19:49:724702]	0
T:	[19:19:50:022484]	STATE?	R:	[19:19:50:022656]	0
T:	[19:19:50:324433]	STATE?	R:	[19:19:50:375748]	0
T:	[19:19:50:626391]	STATE?	R:	[19:19:50:636884]	0
T:	[19:19:50:927594]	STATE?	R:	[19:19:50:937940]	0
T:	[19:19:51:230331]	STATE?	R:	[19:19:51:240795]	0
T:	[19:19:51:539674]	STATE?	R:	[19:19:51:555144]	0
T:	[19:19:51:842047]	STATE?	R:	[19:19:51:857859]	0
T:	[19:19:52:154243]	STATE?	R:	[19:19:52:154417]	0
T:	[19:19:52:472575]	STATE?	R:	[19:19:52:483094]	0
T:	[19:19:52:794004]	STATE?	R:	[19:19:52:794150]	0
T:	[19:19:53:103585]	STATE?	R:	[19:19:53:108883]	0
T:	[19:19:53:406055]	STATE?	R:	[19:19:53:421746]	0
T:	[19:19:53:708976]	STATE?	R:	[19:19:53:714380]	0
T:	[19:19:54:012932]	STATE?	R:	[19:19:54:018175]	0
T:	[19:19:54:324154]	STATE?	R:	[19:19:54:324304]	0
T:	[19:19:54:635590]	STATE?	R:	[19:19:54:640829]	0
T:	[19:19:54:939689]	STATE?	R:	[19:19:54:939875]	0
T:	[19:19:55:243850]	STATE?	R:	[19:19:55:244124]	0
T:	[19:19:55:555595]	STATE?	R:	[19:19:55:555982]	0
T:	[19:19:55:857818]	STATE?	R:	[19:19:55:868411]	0
T:	[19:19:56:168098]	STATE?	R:	[19:19:56:168237]	0
T:	[19:19:56:470835]	STATE?	R:	[19:19:56:471054]	0
T:	[19:19:56:786454]	STATE?	R:	[19:19:56:786595]	0
T:	[19:19:57:088532]	STATE?	R:	[19:19:57:088673]	0
T:	[19:19:57:396329]	STATE?	R:	[19:19:57:418749]	0
T:	[19:19:57:709151]	STATE?	R:	[19:19:57:714406]	0
T:	[19:19:58:021214]	STATE?	R:	[19:19:58:026463]	0
T:	[19:19:58:322196]	STATE?	R:	[19:19:58:327418]	0
T:	[19:19:58:627696]	STATE?	R:	[19:19:58:632918]	0
T:	[19:19:58:935665]	STATE?	R:	[19:19:58:945922]	0
T:	[19:19:59:236969]	STATE?	R:	[19:19:59:237112]	0
T:	[19:19:59:548015]	STATE?	R:	[19:19:59:573928]	0
T:	[19:19:59:850730]	STATE?	R:	[19:19:59:866562]	0
T:	[19:20:00:156532]	STATE?	R:	[19:20:00:156688]	0
T:	[19:20:00:459171]	STATE?	R:	[19:20:00:464402]	0
T:	[19:20:00:779851]	STATE?	R:	[19:20:00:780186]	0
T:	[19:20:01:084413]	STATE?	R:	[19:20:01:084619]	0
T:	[19:20:01:390618]	STATE?	R:	[19:20:01:390771]	0
T:	[19:20:01:693377]	STATE?	R:	[19:20:01:693580]	0
T:	[19:20:01:997590]	STATE?	R:	[19:20:02:030463]	0
T:	[19:20:02:312437]	STATE?	R:	[19:20:02:332854]	0
T:	[19:20:02:620699]	STATE?	R:	[19:20:02:627932]	0
T:	[19:20:02:929774]	STATE?	R:	[19:20:02:935337]	0
T:	[19:20:03:239471]	STATE?	R:	[19:20:03:246941]	0
T:	[19:20:03:560344]	STATE?	R:	[19:20:03:570919]	0
T:	[19:20:03:873668]	STATE?	R:	[19:20:03:889099]	0
T:	[19:20:04:183763]	STATE?	R:	[19:20:04:183916]	0
T:	[19:20:04:493192]	STATE?	R:	[19:20:04:498530]	0
T:	[19:20:04:794701]	STATE?	R:	[19:20:04:820189]	0
T:	[19:20:05:098784]	STATE?	R:	[19:20:05:104271]	0
T:	[19:20:05:408391]	STATE?	R:	[19:20:05:408713]	0
T:	[19:20:05:712552]	STATE?	R:	[19:20:05:712703]	0
T:	[19:20:06:018745]	STATE?	R:	[19:20:06:029263]	0
T:	[19:20:06:324878]	STATE?	R:	[19:20:06:330148]	0
T:	[19:20:06:633392]	STATE?	R:	[19:20:06:638645]	0
T:	[19:20:06:945293]	STATE?	R:	[19:20:06:965945]	0
T:	[19:20:07:247324]	STATE?	R:	[19:20:07:252549]	0
T:	[19:20:07:562471]	STATE?	R:	[19:20:07:562618]	0
T:	[19:20:07:863693]	STATE?	R:	[19:20:07:864043]	0
T:	[19:20:08:175064]	STATE?	R:	[19:20:08:185687]	0
T:	[19:20:08:478453]	STATE?	R:	[19:20:08:483858]	0
T:	[19:20:08:782031]	STATE?	R:	[19:20:08:787250]	0
T:	[19:20:09:113086]	STATE?	R:	[19:20:09:113226]	0
T:	[19:20:09:422737]	STATE?	R:	[19:20:09:433330]	0
T:	[19:20:09:724682]	STATE?	R:	[19:20:09:724823]	0
T:	[19:20:10:027352]	STATE?	R:	[19:20:10:027783]	0
T:	[19:20:10:341990]	STATE?	R:	[19:20:10:342318]	0
T:	[19:20:10:645612]	STATE?	R:	[19:20:10:645752]	0
T:	[19:20:10:962224]	STATE?	R:	[19:20:10:983140]	0
T:	[19:20:11:264418]	STATE?	R:	[19:20:11:264560]	0
T:	[19:20:11:579415]	STATE?	R:	[19:20:11:579785]	0
T:	[19:20:11:882389]	STATE?	R:	[19:20:11:882545]	0
T:	[19:20:12:206034]	STATE?	R:	[19:20:12:212187]	0
T:	[19:20:12:512221]	STATE?	R:	[19:20:12:512423]	0
T:	[19:20:12:895721]	STATE?	R:	[19:20:12:900940]	0
T:	[19:20:13:212759]	STATE?	R:	[19:20:13:225026]	0
T:	[19:20:13:514824]	STATE?	R:	[19:20:13:535618]	0
T:	[19:20:13:819119]	STATE?	R:	[19:20:13:824363]	0
T:	[19:20:14:155796]	STATE?	R:	[19:20:14:176530]	0
T:	[19:20:14:461388]	STATE?	R:	[19:20:14:466971]	0
T:	[19:20:14:769755]	STATE?	R:	[19:20:14:779908]	0
T:	[19:20:15:077363]	STATE?	R:	[19:20:15:082600]	0
